지역,진출국가,관할무역관,기업명(국문),기업명(영문),주소,위도,경도,우편번호,진출형태,투자형태,모기업명,업종 대분류,업종 중분류,,,,,,,,,,,,
동남아대양주,베트남,호치민,크린랩,CLEANWRAP LATEX VN,"LÔ 47-7, 47-8, ĐƯỜNG N16, KCN PHƯỚC ĐÔNG, XÃ PHƯỚC ĐÔNG, HUYỆN GÒ DẦU, TỈNH TÂY NINH, VIỆT NAM",11.1374028836161,106.327229224444,700000,생산법인,단독투자,,C. 제조업,고무 및 플라스틱제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,에스엠 엔터테이먼트 호치민 대표사무소,THE REPRESENTATIVE OFFICE OF SM ENTERTAINMENT IN H,"4F-41, CRESCENT MALL, 101 TON DAT TIEN ST., TAN PHU WARD, DIST. 7, HCMC",10.7274419402554,106.720487582111,700000,서비스법인,.,(주)에스엠엔터테인먼트,"R. 예술, 스포츠 및 여가관련 서비스업",,,,,,,,,,,,,
동남아대양주,베트남,호치민,케이엘 마스,"KL MAS CO., LTD.","72 NGUYEN XI ST., WARD 26, BINH THANH DIST., HCMC, VIETNAM",10.8118118448124,106.711114399901,700000,서비스법인,단독투자,,"M. 전문, 과학 및 기술 서비스업",,,,,,,,,,,,,
동남아대양주,베트남,호치민,엔에스 블루스코프 베트남,NS BLUESCOPE VIETNAM LIMITED,"9TH FL., VINCOM CENTER, 72 LE THANH TON ST., DIST. 1, HCMC",10.7881974547792,106.702721011281,700000,생산법인,.,,C. 제조업,금속 가공제품 제조업 (기계 및 가구 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,유니트 아이엔씨,U-KNITS INC.,"669 DIEN BIEN PHU ST., WARD 25, BINH THANH DIST., HCMC",10.799319065885,106.722184010947,700000,연락사무소,단독투자,유니트아이엔씨,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,컬쳐브리지,"CULTURE BRIDGE CO., LTD.","PF06B, SAIGON PEARL PLAZA, 92 NGUYEN HUU CANH ST., WARD 22, BINH THANH DIST., HCMC",10.7909659173714,106.720207388956,700000,서비스법인,단독투자,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,씨티에이씨 이제이,"CTAC EJ (VIETNAM) ADVISORY CO., LTD.","TẦNG 07, TÒA NHÀ SÀI GÒN PARAGON, 03 NGUYỄN LƯƠNG BẰNG, PHƯỜNG TÂN PHÚ, QUẬN 7, THÀNH PHỐ HỒ CHÍ MINH, VIỆT NAM",10.7297475971406,106.72190822444,700000,서비스법인,단독투자,,"M. 전문, 과학 및 기술 서비스업",,,,,,,,,,,,,
동남아대양주,베트남,호치민,(주)강산비나,"KANGSAN VINA CO., LTD.","LOT MD6, DUC HOA 1 IP, DUC HOA DONG COMMUNE, DUC HOA DIST., LONG AN",10.7861992929697,106.479172151427,700000,생산법인,단독투자,강산엔택,C. 제조업,고무 및 플라스틱제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,대림정공,"DAERIM PRECISION VINA CO., LTD.","ROAD 7, LONG THANH IP, TAM AN COMMUNE, LONG THANH DIST., DONG NAI",10.8168835216055,106.921933755077,700000,생산법인,단독투자,대림정밀공업(주),C. 제조업,"전자 부품, 컴퓨터, 영상, 음향 및 기통신장비 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,대양종합건축사 사무소(주),"OCEAN CONSTRUCTION VINA CO., LTD.","141 VO OANH ST., WARD 25, BINH THANH DIST., HCMC, VIETNAM",10.8046728302764,106.714417437934,700000,서비스법인,단독투자,,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,엠티비 스마트 피버 빈롱 비나,CTY TNHH MTV SMART FIBER VINH LONG VINA,"20,9 TAN HUNG HAMLET, TAN HANH COMMUNE, LONG HO DIST., VINH LONG",10.2172966126689,105.928260434868,700000,생산법인,단독투자,,C. 제조업,"가죽, 가방 및 신발 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,엠제이 가먼트,"M&J GARMENT PRINTING - EMBROIDERY CO., LTD.","27,9 BLOCK 5, TAN THOI NHAT WARD, DIST. 12, HCMC, VIETNAM",10.8302571210415,106.614094844133,700000,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,호아산 비나,"HOA SAN VINA LOGISTICS CO., LTD.","37 NGUYEN TRONG LOI, PHUONG 4, TAN BINH, HO CHI MINH, VIETNAM",10.8070572833299,106.662806195605,700000,서비스법인,단독투자,,H. 운수 및 창고업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,씨케이에스비나,CKS VINA,"36,8, ROAD DT 743, PHU LOI WARD, THU DAU MOT CITY, BINH DUONG, VIETNAM",11.0097237426982,106.661402882805,700000,생산법인,단독투자,,C. 제조업,고무 및 플라스틱제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,(주)알엠멤티티,RED MINE PLOUGH MANUFACTURE TECHNOLOGY AND TRADING,"312,40 LE THI RIENG ST., THOI AN WARD, DIST. 12, HCMC",10.8736233221424,106.655902480264,700000,서비스법인,.,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,넥센비나(주),"NEXEN VINA CO., LTD.","19,12 TRUNG QUARTER, VINH PHU WARD, THUAN AN CITY, BINH DUONG, VIETNAM",10.878629700204,106.700077021839,700000,생산법인,단독투자,차세대무역,C. 제조업,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,케이솔루션,K SOLUTION,"8F HOSE, BLOCK 32A, STREET 3. CVPM QUANG TRUNG, TAN CHANH HIEP WARD, DISTRICT 12",10.854063438038,106.627774751428,700000,.,.,,.,,,,,,,,,,,,,
동남아대양주,베트남,호치민,삼부 LA,SAMBU LA,"ROAD 9, HAI SON IP, BINH TIEN 2 HAMLET, DUC HOA HA COMMUNE, DUC HOA DIST., LONG AN, VIETNAM",10.7940845926474,106.474838964675,700000,생산법인,단독투자,,C. 제조업,"가죽, 가방 및 신발 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,남양 송마이 주식회사,"NAMYANG SONG MAY CO., LTD.","LOT B1, ROAD 6, SONG MAY IP, TRANG BOM DIST., DONG NAI, VIETNAM",11.0053728882076,106.963216964923,700000,생산법인,단독투자,주식회사 남양인터내셔날,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,영케미컬비나,"YOUNG CHEMICAL VINA CO., LTD. (HANSCARE)","LOT R-4, R-4A, TAN TAP LONG HAU ST., LONG HAU IP, LONG HAU COMMUNE, CAN GIUOC DIST., LONG AN, VIETNAM",10.630673408847,106.712596400532,700000,생산법인,.,,C. 제조업,의료용 물질 및 의약품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,제이엔피,"JNP CO., LTD.","15 ĐƯỜNG THÁI THUẬN, KHU PHỐ 5, PHƯỜNG AN PHÚ, THÀNH PHỐ THỦ ĐỨC, THÀNH PHỐ HỒ CHÍ MINH, VIỆT NAM",10.7248901837369,106.63754666492,700000,서비스법인,단독투자,,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,케이엘 익스프레스,KL EXPRESS CORP.,"ROOM 202, HOA LAM BLD., 2 THI SACH ST., DIST. 1, HCMC, VIETNAM",10.7797283215742,106.722564095605,700000,연락사무소,.,,H. 운수 및 창고업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,화승비나,HWASEUNG VINA,"NHON TRACH 1 INDUSTRIAL ZONE, DONG NAI, VIETNAM",10.7453618951716,106.926154146684,76250,생산법인,단독투자,(주)화승코퍼레이션,C. 제조업,"가죽, 가방 및 신발 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,신한 파이낸스,SHINHAN VIETNAM FINANCE COMPANY LTD.,"23RD FL., SAI GON TRADE CENTER, 37 TON DUC THANG ST., DIST. 1, HCMC",10.7845461058722,106.703450163072,700000,생산법인,.,신한파이낸스,K. 금융 및 보험업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,삼성SDS 호치민거점,"SAMSUNG SDS VN CO., LTD. - HCMC BRANCH","6TH FL., SACOM CHIP SANG BLD., LOT T2-4, ROAD D1, SAIGON HI-TECH PARK, DIST. 9, HCMC, VIETNAM",10.8083020751162,106.715861464921,700000,서비스법인,단독투자,삼성에스디에스(주),H. 운수 및 창고업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,에스엔와이비나,"SNY VINA CO., LTD.","LOT P3-P4, ROAD N2, EXPANDED NAM TAN UYEN IP, UYEN HUNG WARD, TAN UYEN TOWN, BINH DUONG",11.0884045017573,106.787600288033,700000,생산법인,단독투자,,C. 제조업,기타 기계 및 장비 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,동일 인터라이닝,"DONG-IL INTERLINING CO., LTD.","LOT E-10, LOTECO IP, LONG BINH WARD, BIEN HOA CITY, DONG NAI, VIETNAM",10.9298522051748,106.884847351429,700000,생산법인,단독투자,진원생명과학,C. 제조업,"가죽, 가방 및 신발 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,프로랜드,"PROLAND VIETNAM CO., LTD.","298 HUONG LO 80 ST., QUARTER 2, BINH HUNG HOA B WARD, BINH TAN DIST., HCMC",10.7573340070104,106.642718612131,700000,생산법인,합작투자,,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,대일 아쿠아,"DAEIL AQUA CO., LTD.","B2-68 (NEW NUMBER 51) HUNG THAI 1 AREA, HUNG THAI AREA R2-2, R2-3 NOI KHU STREET, QUARTER 3, TAN PHONG WARD, DISTRICT 7, HO CHI MINH CITY, VIETNAM",10.8190756045383,106.694209310948,700000,서비스법인,단독투자,(주)대일아쿠아,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,농협 베트남,NHN VIETNAM,"13TH FL., 194 GOLDEN BLD., 473 DIEN BIEN PHU ST., WARD 25, BINH THANH DIST., HCMC",10.8022087511585,106.714390770467,700000,서비스법인,.,농협은행(주),K. 금융 및 보험업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,(주)신진 베트남,"SHINJIN VIETNAM CO., LTD. (SIN JIN)","ONG DONG QUARTER, TAN HIEP WARD, TAN UYEN TOWN, BINH DUONG, VIETNAM",11.0878108747849,106.765276428141,700000,생산법인,단독투자,신진,C. 제조업,기타 운송장비 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,대상베트남,DAESANG VIET NAM,"LOT 14, ROAD 4, LINH TRUNG 2 EPZ, BINH CHIEU WARD, THU DUC CITY, HCMC",21.0430803642603,105.78120318009,700000,생산법인,단독투자,대상,C. 제조업,식료품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,루멘스비나,LUMENS VINA,"LOT B-1M-CN, MY PHUOC 3 IP, CHANH PHU HOA WARD, BEN CAT TOWN, BINH DUONG, VIETNAM",11.1501285976972,106.612004357439,700000,생산법인,단독투자,,C. 제조업,"전자 부품, 컴퓨터, 영상, 음향 및 기통신장비 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,약진 사이공,"YAKJIN SAIGON CO., LTD.","LOT F5~F10, BAC DONG PHU IP, BAU KE QUARTER, TAN PHU TOWN, DONG PHU DIST., BINH PHUOC, VIETNAM",11.4747670630605,106.882321636092,700000,생산법인,단독투자,약진통상,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,삼일솔루션,SAMIL SOLUTION,"NO. 17, ROAD 7C1, QUARTER 5, AN PHU WARD, THU DUC CITY, HCMC",10.7984171777835,106.734083664942,700000,연락사무소,단독투자,삼일니트주식회사,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,풍인비나 5,POONG IN VINA 5,"NATIONAL ROAD 13, HOA LAN QUARTER, THUAN GIAO WARD, THUAN AN CITY, BINH DUONG, VIETNAM",10.9538085564553,106.708038026291,700000,생산법인,.,풍인무역,C. 제조업,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,대우 로얄,DAEWOO ROYAL SYSTEM (VIETNAM),"400,8A, UNG VAN KHIEM ST., WARD 25, BINH THANH DIST., HCMC, VIETNAM",21.056979396549,105.7934175101,700000,생산법인,단독투자,대우로얄시스템,C. 제조업,기타 제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,동화베트남,VRG DONGWHA (HO CHI MINH OFFICE),"VRG DONGWHA SALES OFFICE 31F, 561A, DIEN BIEN PHU STREET, 25 WARD, BINH THANH DISTRICT",11.4821879287462,106.604460093763,700000,생산법인,단독투자,,C. 제조업,목재 및 나무제품 제조업 (가구 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,비나메탈,VINA METALS CO.,"PHUOC THAI COMMUNE, LONG THANH DIST., DONG NAI, VIETNAM",10.7000589661295,107.029130255124,700000,생산법인,단독투자,,C. 제조업,전기장비 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,삼일종합건설(주),"SAM IL CONSTRUCTION CO., LTD. - HCMC BRANCH","2ND FL., THE GALLERIA METRO 6 TOWER, 59 HANOI HIGHWAY, THAO DIEN WARD, DIST. 2, HCMC, VIETNAM",10.8225365933063,106.909355530055,700000,서비스법인,단독투자,,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,클레먼스,"CLEMENCE CO., LTD.","GROUND FL., MPLAZA BLD., 39 LE DUAN ST., BEN NGHE WARD, DIST. 1, HCMC",10.78145764443,106.700487409098,700000,서비스법인,.,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,선스타테크,"SUNSTAR TECH CO., LTD.","6TH FL., KHA MINH BLD., 89A LY PHUC MAN ST., BINH THUAN WARD, DIST. 7, HCMC, VIETNAM",10.742951464587,106.724279568618,700000,서비스법인,단독투자,,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,아리켈 코리아,"ARIKEL KOREA CO., LTD.","FACTORY K3-7, EXPANDED TAN KIM IP, TAN PHUOC HAMLET, TAN KIM COMMUNE, CAN GIUOC DIST., LONG AN",10.6333602708285,106.666831209097,700000,생산법인,단독투자,,C. 제조업,기타 제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,알에스 비나,"RS VINA CO., LTD.","7TH FL., 829 HUYNH TAN PHAT, PHU THUAN WARD, DIST. 7, HCMC",10.73267615373,106.731453222591,700000,서비스법인,.,,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,멕스 비나,"MAX VINA CO., LTD.","47,80 AO DOI ST., BINH TRI DONG A WARD, BINH TAN DIST., HCMC, VIETNAM",10.7793379318739,106.59761732673,700000,서비스법인,단독투자,,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,신한은행 사우스사이공지점,SHINHAN BANK VIETNAM - SOUTH SAIGON TRANSACTION OFFICE,"E-02, LOT H7, NGUYEN VAN LINH ST., PHU MY HUNG, TAN PHONG WARD, DIST. 7, HCMC, VIETNAM",10.7358059742949,106.712973544819,700000,서비스법인,단독투자,신한은행,K. 금융 및 보험업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,소망비나,"SOMANG VINA CO., LTD.","D2, KIZUNA 1, TAN KIM IP, CAN GIUOC DISTRICT, LONG AN PROVINCE, VIETNAM",10.6412257205028,106.658808866768,700000,생산법인,단독투자,,C. 제조업,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,코아 전자 베트남,"CORE ELECTRONICS CO., LTD.","SỐ 33 VSIP II ĐƯỜNG SỐ 02, KHU CÔNG NGHIỆP VIỆT NAM-SINGAPORE II, KHU LIÊN HỢP CÔNG NGHIỆP-DỊCH VỤ-ĐÔ THỊ BÌNH DƯƠNG, PHƯỜNG HOÀ PHÚ, THÀNH PHỐ THỦ DẦU MỘT, TỈNH BÌNH DƯƠNG, VIỆT NAM",13.6824657547886,100.292198339817,700000,생산법인,합작투자,코아전자,C. 제조업,"전자 부품, 컴퓨터, 영상, 음향 및 기통신장비 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,블루씨,"BLUE SEA CO., LTD.","280 B4, LUONG DINH CUA ST., QUARTER 1, AN PHU WARD, DIST. 2, HCMC, VIETNAM",10.7912358542238,106.746884307249,700000,판매법인,단독투자,,"A. 농업, 임업 및 어업",,,,,,,,,,,,,
동남아대양주,베트남,호치민,프린트 로직,BAY SAC CAU VONG (PRINT LOGIC),"52,14 CAO THANG ST., WARD 5, DIST. 3, HCMC",10.7730001651005,106.656422510947,700000,서비스법인,.,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,(주)퓨처테크,"FUTURE TECH CO., LTD.","20 ROAD 4, HIM LAM AREA, TAN HUNG WARD, DIST. 7, HCMC, VIETNAM",10.7386985950273,106.698545480262,700000,서비스법인,단독투자,,J. 정보통신업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,제이케이 부동산,"JK REAL ESTATE CO., LTD.","218 TRAN VAN TRA ST., TAN PHONG WARD, DIST. 7, HCMC",10.8133899445849,106.666215524441,700000,서비스법인,.,,L. 부동산업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,엠티브이 제일 모빌,CONG TY TNHH MTV CHEILMOBILE,"LOT B3, HOA PHU INDUSTRIAL PARK, HOA PHU COMMUNE, LONG HO DISTRICT, VINH LONG PROVINCE., VIETNAM",10.1572872396109,105.947030782106,700000,생산법인,단독투자,제일모빌,C. 제조업,자동차 및 트레일러 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,정일회계법인,"JUNG-IL AUDIT & CONSULTING CO., LTD.","3RD FL., TUILDONAI BLD., 119 DIEN BIEN PHU ST., DAKAO WARD, DIST. 1, HCMC, VIETNAM",10.7891510473411,106.696414053276,700000,서비스법인,단독투자,,"M. 전문, 과학 및 기술 서비스업",,,,,,,,,,,,,
동남아대양주,베트남,호치민,건영비나,"KUNYOUNGVINA CO., LTD.","19.06, GOLDEN KING TOWER, 15 NGUYEN LUONG BANG ST., TAN PHU WARD, DIST. 7, HCMC",10.7262158584655,106.72391826492,700000,서비스법인,.,,L. 부동산업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,그린메탈아시아,GREEN METAL ASIA,"164 GO O MOI ST., PHU THUAN WARD, DIST. 7, HCMC, VIETNAM",10.7302456029952,106.737411253276,700000,서비스법인,단독투자,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,명성비나,"MYUNG SUNG VINA CO., LTD.","LONG PHU HAMLET, PHUOC THAI COMMUNE, LONG THANH DIST., DONG NAI, VIETNAM",10.6853239887208,107.017533768617,700000,생산법인,단독투자,명성산업 주식회사,C. 제조업,기타 제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,비엣손 플라스틱,"VIETSON PLASTIC CO., LTD.","G1, G, ROAD D3, CAU TRAM IP, LONG TRACH COMMUNE, CAN DUOC DISTRICT, LONG AN, VIETNAM",10.6308545727354,106.587947566768,700000,생산법인,단독투자,,C. 제조업,고무 및 플라스틱제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,맥스피드,"MAXPEED SVN CO., LTD.","7TH FL., HAI AU BLD., 39B TRUONG SON ST., WARD 4, TAN BINH DIST., HCMC, VIETNAM",10.8094002742282,106.664187664921,700000,서비스법인,단독투자,(주)맥스피드,H. 운수 및 창고업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,부민비나,BOOMIN VINA,"TAN LAP HAMLET, MY XUAN WARD, PHU MY TOWN, BA RIA-VUNG TAU, VIETNAM",10.5993836318953,107.054395732432,700000,생산법인,단독투자,주식회사 부민양행,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,남성해운 주식회사,"NAMSUNG SHIPPING VIETNAM CO., LTD.","2ND FL., 30-32 YERSIN ST., NGUYEN THAI BINH WARD, DIST. 1, HCMC, VIETNAM",10.7659548293012,106.698489110947,700000,서비스법인,단독투자,남성해운,H. 운수 및 창고업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,스페이스 티,SPACE T,"1ST FLOOR, H3 BUILDING, 384 HOANG DIEU, WARD 06, DISTRICT 4, HO CHI MINH CITY, VIETNAM",10.7605131127261,106.699061409098,700000,판매법인,단독투자,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,산화지퍼,"SAN HE ZIPPERS CO., LTD. (SHS)","26 ROAD 181, QUARTER 1, BINH MY WARD, CU CHI DIST., HCMC, VIETNAM",10.9432391123651,106.634828499394,700000,생산법인,합작투자,,C. 제조업,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,금호전기 비나,"KUMHO ELECTRIC VINA CO., LTD.","LOT B1, DAI DANG IP, THU DAU MOT CITY, BINH DUONG, VIETNAM",11.0056668564863,106.686727066772,700000,생산법인,단독투자,금호전기(주),C. 제조업,전기장비 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,두조널 베트남,"DUZONNAL VN CO., LTD.","FLOOR 6, NO. 17-19 HOANG DIEU, WARD 12, DISTRICT 4, HO CHI MINH CITY, VIETNAM",10.768536504595,106.689520963994,700000,판매법인,단독투자,,C. 제조업,기타 기계 및 장비 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,에스 엔 에이치 브이(주),"S&HV CO., LTD.","LOT U23B-25A, ROAD 20, TAN THUAN EPZ, DIST. 7, HCMC, VIETNAM",10.7561638013057,106.742911966769,700000,생산법인,단독투자,에스엔에이치,C. 제조업,자동차 및 트레일러 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,라온 브이,RAON V,"4TH FLOOR, ROOM 23, THIEN SON TRADE CENTER, 800 NGUYEN VAN LINH, TAN PHU WARD, DISTRICT 7, CITY. HO CHI MINH, VIETNAM",10.7257648995379,106.726307956152,700000,"서비스법인, 판매법인",단독투자,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,신한은행 빈홈 지점,SHINHAN BANK VIETNAM - VINHOME CENTRAL PARK TRANSA,"L4-SH.06, GF & 1ST. FL., LANDMARK 4, VINHOMES CENTRAL PARK, 720A DIEN BIEN PHU ST., WARD 22, BINH THANH DIST., HCMC",10.802096030397,106.718668901873,700000,서비스법인,단독투자,신한은행,K. 금융 및 보험업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,브이엔원,"VN ONE.,JSC.","24 LE VAN THINH ST., BINH TRUNG TAY WARD, 2 DIST | HO CHI MINH CITY",10.7878448105076,106.769221581958,700000,서비스법인,.,,L. 부동산업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,에스엠 알루팩,"SM ALUPACK CO., LTD.","LOT D12-2, LOTECO IP, BIEN HOA CITY, DONG NAI",10.927466983392,106.893587964851,700000,생산법인,.,제일알미늄,C. 제조업,기타 제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,남양소싱,"NAMYANG SOURCING CO., LTD.","10TH FL., CENTER POINT BLD., 106 NGUYEN VAN TROI ST., WARD 8, PHU NHUAN DIST., HCMC, VIETNAM",10.7971732836676,106.67335183971,700000,서비스법인,단독투자,주식회사 남양인터내셔날,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,시엔에이 케미컬(주),"CNA CHEMICAL CO., LTD.","33 ROAD 4, VSIP 2, HOA PHU WARD, THU DAU MOT CITY, BINH DUONG, VIETNAM",11.0803541720139,106.675980062025,700000,생산법인,단독투자,,C. 제조업,기타 제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,서흥 베트남,"SUHEUNG VIETNAM CO., LTD.","2ND FL., 9 DINH TIEN HOANG ST., DA KAO WARD, DIST. 1, HCMC",10.7876038641737,106.700087294564,700000,생산법인,단독투자,(주)서흥,C. 제조업,의료용 물질 및 의약품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,부산비나프라스틱,"PUSAN VINA PLASTIC CO., LTD.","NHON TRACH TEXTILE IP, NHON TRACH DIST., DONG NAI, VIETNAM",10.7066222108588,106.926879239708,700000,생산법인,단독투자,부산프라스틱공업(주),C. 제조업,기타 제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,스탠다드차타드은행 한국데스크,"STANDARD CHARTERED BANK (VIETNAM) LIMITED, KOREA D","UNIT 007, 10TH FL., SAIGON TRADE CENTER, 37 TON DUC THANG ST., DIST. 1, HCMC",10.7838221040474,106.703464806169,700000,서비스법인,.,,K. 금융 및 보험업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,사회적기업 맹그러브,MANGLUB SOCIAL ENTERPRISE,"540C PHAN DINH PHUNG ST., CLUSTER 3, WARD 6, TRA VINH CITY, TRA VINH",9.92698199501455,106.339005511654,700000,서비스법인,합작투자,SK이노베이션(주),"S. 협회 및 단체, 수리 및 기타 개인 서비스업",,,,,,,,,,,,,
동남아대양주,베트남,호치민,다니함 회계법인 (구 애드 엔 브라운),"DA NI HAHM ACCOUNTING CO., LTD.","3RD FL., EBM BLG., 394 UNG VAN KHIEM ST., BINH THANH DIST., HCMC, VIETNAM",10.799186179297,106.722665565143,700000,서비스법인,단독투자,,"M. 전문, 과학 및 기술 서비스업",,,,,,,,,,,,,
동남아대양주,베트남,호치민,씨엔티 비나,"C&T VINA CO., LTD.","LOT G3-2, G4-2, G5, G6, K4-2, K5, K6, MINH HUNG-KOREA IP, CHON THANH DIST., BINH PHUOC, VIETNAM",10.8316093962242,106.681972124838,700000,생산법인,단독투자,뉴타운니트웨어,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,예진이엠비비나,"YE JIN EMB VINA CO., LTD."," SỐ 7, ĐƯỜNG BÀU GIÃ, XÃ PHƯỚC VĨNH AN, HUYỆN CỦ CHI, THÀNH PHỐ HỒ CHÍ MINH, VIỆT NAM",10.9583698547812,106.530831653221,700000,생산법인,단독투자,예진,C. 제조업,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,케이케이씨,KKC CORPORATION (REP. OFFICE),"3RD FL., 68 NGUYEN HUE ST., BEN NGHE WARD, DIST. 1, HCMC",10.7746715821672,106.703554370409,700000,연락사무소,단독투자,건강찬,C. 제조업,의료용 물질 및 의약품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,비오비,BOB VINA,"177,2, QUARTER 1B, AN PHU WARD, THUAN AN CITY, BINH DUONG, VIETNAM",10.9583480899943,106.739219109159,700000,생산법인,단독투자,,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,코트라 호치민 무역관,"KOTRA (KOREA BUSINESS CENTER, HCMC)","708B, 7 FLOOR, DIAMOND PLAZA, 34 LE DUAN AVE., DISTRICT 1, HO CHI MINH CITY, VIETNAM",10.7810084339868,106.698527466712,700000,연락사무소,.,대한무역투자진흥공사,"O. 공공 행정, 국방 및 사회보장 행정",,,,,,,,,,,,,
동남아대양주,베트남,호치민,나이텍스비나,"NITEX VINA CO., LTD.","NHON TRACH TEXTILE IP, NHON TRACH DIST., DONG NAI, VIETNAM",10.7212349230492,106.92199678644,700000,생산법인,단독투자,,C. 제조업,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,씨드온 파트너스(법무법인 집현),"SEEDON PARTNER CO., LTD.","7TH FL., IPC TOWER, 1489 NGUYEN VAN LINH ST., PHU MY HUNG, DIST. 7, HCMC",10.7280495676249,106.704180836589,700000,서비스법인,단독투자,법무법인 집현전,"M. 전문, 과학 및 기술 서비스업",,,,,,,,,,,,,
